"Id","Name","Lat","Lng","Price_level","Rating","Nb_Rating","Type"
"ChIJ9yP-Fvht5kcRC8qGisYTJ1Q","Stephane h.","48.8566692","2.3773584",NA,"4.3","9","home_goods_store point_of_interest store establishment"
"ChIJBzTm0fdt5kcRBl8__UtaYLQ","Caisse des Ecoles (11e arrondissement)","48.8572452","2.3773551",NA,NA,NA,"food point_of_interest establishment"
"ChIJK_A-O_ht5kcRCPULoaqcbMc","Société Française d'Analyse Bioénergetique","48.8572452","2.3773551",NA,"5","1","health point_of_interest establishment"
"ChIJ9yP-Fvht5kcRXGxl5TDgp8k","Johnson Tom","48.8566453","2.3773055",NA,NA,NA,"point_of_interest establishment"
"ChIJkWCJF_ht5kcRDhLy_a_Qoqo","Etude la Roquette","48.856753","2.377548",NA,"3","2","real_estate_agency point_of_interest establishment"
"ChIJ2xHhF_ht5kcRHzKLri2FyW8","Melenzo Coiffure","48.8567979","2.3774641",NA,NA,NA,"point_of_interest establishment"
"ChIJkWCJF_ht5kcR7QqJ_SIlNSQ","Volt'Hair Coiffure","48.8567979","2.3774641",NA,"4.1","20","hair_care point_of_interest establishment"
"ChIJ_Ww1hkht5kcReWwkqojB82o","Bon'App","48.8568497","2.3776052",NA,NA,NA,"food point_of_interest establishment"
"ChIJ51q7Ivht5kcRcGpyy1bkJnc","Miracle Sa","48.8568497","2.3776052",NA,NA,NA,"point_of_interest establishment"
"ChIJ51q7Ivht5kcRnAaaAniZLpQ","Josselin Jeremy","48.8568497","2.3776052",NA,NA,NA,"point_of_interest establishment"
"ChIJ7fthMABt5kcRw9rm7c0teiY","My Big Bang Voltaire Electrostimulation Bodytec Fitness Sport","48.8568654","2.3776528",NA,"5","10","gym health point_of_interest establishment"
"ChIJAQCUIvht5kcR1MMugiLDjuY","Damod","48.8568654","2.3776528",NA,NA,NA,"point_of_interest establishment"
"ChIJ3WPXPzRt5kcRHIsMmRJV3u0","Monsyndic SAS","48.8569361","2.3774585",NA,NA,NA,"point_of_interest establishment"
"ChIJA_FWrkpt5kcRoolMU95ZwLI","Le bar à cartons","48.8566094","2.3776179",NA,NA,NA,"hardware_store point_of_interest store establishment"
"ChIJuyi4Gfht5kcRtw5hSG-Xxug","Clap Prod","48.8566094","2.3776179",NA,NA,NA,"point_of_interest establishment"
"ChIJ7aI-7KVt5kcRaKu2hUNB-LU","Chez les deux amis ,spécialités turques","48.8566094","2.3776179",NA,NA,NA,"point_of_interest establishment"
"ChIJJfvpEdRt5kcRGpNAdcFGh-A","Anne Sophie Coq","48.8566094","2.3776179",NA,NA,NA,"health point_of_interest establishment"
"ChIJefugR5ly5kcRE6NyVSK3Rkw","Fleur Beaune","48.856609","2.377618",NA,"4.9","44","health point_of_interest establishment"
"ChIJ2xHhF_ht5kcRNb4MsDJdZRI","Chez les deux amis Express","48.8566276","2.3777143","1","4.4","109","restaurant food point_of_interest establishment"
"ChIJ68fjGPht5kcRVQSkdk5OzTU","Caviste le sourire au pied de l'échelle","48.856659","2.377762",NA,"4.8","24","liquor_store food point_of_interest store establishment"
"ChIJ9yP-Fvht5kcR9ppKfoYorH0","Annael Paris Voltaire Institute","48.856651","2.37725",NA,"4.5","12","beauty_salon spa point_of_interest store establishment"
"ChIJY6DwPPht5kcRwJ5akdud5Kw","Cadavrexquis","48.8570083","2.377406",NA,NA,NA,"point_of_interest establishment"
"ChIJS9Icsflt5kcRFMAwi6aMeLw","散步巴黎民宿","48.8570083","2.377406",NA,"4.3","3","lodging point_of_interest establishment"
"ChIJS9Icsflt5kcR4v7KUE4aolc","TravellerParis","48.8570083","2.377406",NA,NA,NA,"travel_agency point_of_interest establishment"
"ChIJqVF-YGxt5kcReMkDou9wn-Q","les stars du ravioli","48.8569307","2.3778487",NA,"4.8","85","restaurant food point_of_interest establishment"
"ChIJ4f9I1glt5kcRQGoVx71fhY4","ble&miel","48.8568518","2.3779137",NA,"5","2","bakery food point_of_interest store establishment"
"ChIJzTPVncht5kcRo9p83PfDLEk","Boulangerie","48.8568616","2.3779104",NA,"5","1","bakery food point_of_interest store establishment"
"ChIJB_frviNt5kcRQ1vQEhiLjrc","Parking Motocyclettes","48.8570593","2.3775932",NA,NA,NA,"parking point_of_interest establishment"
"ChIJXdxOI_ht5kcR3vA9F93YwUI","Degriff Market","48.857062","2.3775748",NA,NA,NA,"supermarket grocery_or_supermarket food point_of_interest store establishment"
"ChIJJwWhhlBt5kcRcY1w_QSFDac","Les Violons de Nicolas","48.8566513","2.3778928",NA,"5","2","point_of_interest establishment"
"ChIJEc9FGfht5kcRW0_6ddXQnko","La Fabrique À Gaufres","48.8565441","2.3778149",NA,NA,NA,"point_of_interest establishment"
"ChIJUVuveMZt5kcR9u2sDNlRcuk","Jehanne Vion","48.8566151","2.3771154",NA,NA,NA,"health point_of_interest establishment"
"ChIJb186FPht5kcRX_5fiF3x2sU","Stéphanie KRZYZANOWSKI","48.8566151","2.3771154",NA,"4.6","9","physiotherapist health point_of_interest establishment"
"ChIJGbQYFPht5kcRaJ0buL8ZMuM","Fabrice Rajchles","48.8566151","2.3771154",NA,"5","3","physiotherapist health point_of_interest establishment"
"ChIJW-4-O_ht5kcRw-NrlmXUIgM","Rapy Morgan","48.8570947","2.3773621",NA,NA,NA,"point_of_interest establishment"
"ChIJ70QC-VNt5kcRX_kCZrMzu50","poketea","48.8571129","2.3775101",NA,"4.4","63","restaurant food point_of_interest establishment"
"ChIJAQDQEPht5kcRdS-b1ZFlRZo","IEE SERVICES","48.856474","2.3773716",NA,"5","9","electrician point_of_interest establishment"
"ChIJ_znWJvht5kcRlQX-8Vs7ocI","POPINCOURT SCOOT","48.8570179","2.3778853",NA,"4.8","15","store point_of_interest establishment"
